Index,Title,DOI,Points 
3,Human Toll‐Like Receptor 4 Mutations but Not CD14 Polymorphisms Are Associated with an Increased Risk of Gram‐Negative Infections,https://doi.org/10.1086/344893,0
3,Molecular basis of albinism: Mutations and polymorphisms of pigmentation genes associated with albinism,https://doi.org/10.1002/(sici)1098-1004(1999)13:2<99::aid-humu2>3.0.co;2-c,0
3,Myeloperoxidase genetic polymorphism and lung cancer risk.,,0
3,Molecular crystalline materials with tunable luminescent properties: from polymorphs to multi-component solids,https://doi.org/10.1039/c3mh00023k,0
3,Pattern of polymorphism after strong artificial selection in a domestication event,https://doi.org/10.1073/pnas.0401720101,0
3,Molecular Dynamics Simulation of the Structural and Physical Properties of the Four Polymorphs of TiO<sub>2</sub>,https://doi.org/10.1080/08927029108022432,0
3,A common polymorphism in the brain‐derived neurotrophic factor gene (<i>BDNF</i>) modulates human cortical plasticity and the response to rTMS,https://doi.org/10.1113/jphysiol.2008.159905,0
3,"Polymorphism of CaCO<sub>3</sub>, precipitated in a constant‐composition environment",https://doi.org/10.1002/aic.690440810,0
3,"The human platelet alloantigens, PlA1 and PlA2, are associated with a leucine33/proline33 amino acid polymorphism in membrane glycoprotein IIIa, and are distinguishable by DNA typing.",https://doi.org/10.1172/jci114082,0
3,Methylenetetrahydrofolate Reductase (MTHFR) Genetic Polymorphisms and Psychiatric Disorders: A HuGE Review,https://doi.org/10.1093/aje/kwj347,0
3,Polymorphism in a varied environment: how robust are the models?,https://doi.org/10.1017/s0016672300013926,0
3,SEED POLYMORPHISM AND GERMINATION,https://doi.org/10.1111/j.1365-3180.1965.tb00337.x,0
3,Pattern of neutral polymorphism in a geographically structured population,https://doi.org/10.1017/s0016672300012520,0
3,Relationship of Paraoxonase 1 (PON1) Gene Polymorphisms and Functional Activity With Systemic Oxidative Stress and Cardiovascular Risk,https://doi.org/10.1001/jama.299.11.1265,0
3,Polymorphisms in the Coagulation Factor VII Gene and the Risk of Myocardial Infarction,https://doi.org/10.1056/nejm199801083380202,0
3,Immunofixation Electrophoresis: A Technique for the Study of Protein Polymorphism<sup>1</sup>,https://doi.org/10.1111/j.1423-0410.1969.tb00414.x,0
3,Interleukin-10 promoter polymorphism predicts initial response of chronic hepatitis C to interferon alfa,https://doi.org/10.1002/hep.510300207,0
3,Single-nucleotide polymorphisms can cause different structural folds of mRNA,https://doi.org/10.1073/pnas.96.14.7871,0
3,Polymorph Selectivity under Nanoscopic Confinement,https://doi.org/10.1021/ja049724r,0
3,Automation in genotyping of single nucleotide polymorphisms,https://doi.org/10.1002/humu.1131,0
3,Positive selection and sequence rearrangements generate extensive polymorphism in the gamete recognition protein bindin,https://doi.org/10.1093/oxfordjournals.molbev.a025598,0
3,Core-controlled polymorphism in virus-like particles,https://doi.org/10.1073/pnas.0610542104,0
3,"Mechanisms of mosaicism, chimerism and uniparental disomy identified by single nucleotide polymorphism array analysis",https://doi.org/10.1093/hmg/ddq003,0
3,Thiopurine Methyltransferase Pharmacogenetics: Human Gene Cloning and Characterization of a Common Polymorphism,https://doi.org/10.1089/dna.1996.15.17,0
3,Human Transferrin Polymorphism,https://doi.org/10.1159/000153680,0
3,"Complement factor H mutations and gene polymorphisms in haemolytic uraemic syndrome: the C-257T, the A2089G and the G2881T polymorphisms are strongly associated with the disease",https://doi.org/10.1093/hmg/ddg363,0
3,Polymorphisms of the Transforming Growth Factor-β1 Gene in Relation to Myocardial Infarction and Blood Pressure,https://doi.org/10.1161/01.hyp.28.5.881,0
3,Vascular Endothelial Growth Factor Gene Polymorphisms Are Associated with Acute Renal Allograft Rejection,https://doi.org/10.1681/asn.v131260,0
3,Comparative Genome Sequencing for Discovery of Novel Polymorphisms in <i>Bacillus anthracis</i>,https://doi.org/10.1126/science.1071837,0
3,A novel functional VKORC1 promoter polymorphism is associated with inter-individual and inter-ethnic differences in warfarin sensitivity,https://doi.org/10.1093/hmg/ddi180,0
3,"Cigarette Smoking, N-Acetyltransferase 2 Genetic Polymorphisms, and Breast Cancer Risk",https://doi.org/10.1001/jama.1996.03540180050032,0
3,hOGG1 Ser326Cys polymorphism and lung cancer susceptibility.,,0
3,Nonradioactive method to study genetic profiles of natural bacterial communities by PCR-single-strand-conformation polymorphism,https://doi.org/10.1128/aem.62.9.3112-3120.1996,0
3,<i>In vitro</i>production of IFN-γ correlates with CA repeat polymorphism in the human IFN-γ gene,https://doi.org/10.1046/j.1365-2370.1999.00122.x,0
3,Molecular keys to speciation: DNA polymorphism and the control of genetic exchange in enterobacteria,https://doi.org/10.1073/pnas.94.18.9763,0
3,Single-Nucleotide Polymorphisms Inside MicroRNA Target Sites Influence Tumor Susceptibility,https://doi.org/10.1158/0008-5472.can-09-3541,0
3,Impact of the -308 TNF promoter polymorphism on the transcriptional regulation of the TNF gene: relevance to disease,https://doi.org/10.1002/jlb.66.4.562,0
3,Molecular basis for a polymorphism of human Fc gamma receptor II (CD32).,https://doi.org/10.1084/jem.172.1.19,0
3,Polymorphisms generated by arbitrarily primed PCR in the mouse: application to strain identification and genetic mapping,https://doi.org/10.1093/nar/19.2.303,0
3,The polymorphism of poly(vinylidene fluoride). I. The effect of head-to-head structure,https://doi.org/10.1080/00222346808212449,0
3,Catechol- O -methyltransferase gene polymorphisms are associated with multiple pain-evoking stimuli,https://doi.org/10.1016/j.pain.2006.05.024,0
3,Polymorphism of DNA Sequence in the β-Globin Gene Region,https://doi.org/10.1056/nejm198001243020401,0
3,Rapid Identification of Rhizobia by Restriction Fragment Length Polymorphism Analysis of PCR-Amplified 16S rRNA Genes,https://doi.org/10.1128/aem.60.1.56-63.1994,0
3,Association Between CYP2D6 Polymorphisms and Outcomes Among Women With Early Stage Breast Cancer Treated With Tamoxifen,https://doi.org/10.1001/jama.2009.1420,0
3,Human CRP Gene Polymorphism Influences CRP Levels,https://doi.org/10.1161/01.atv.0000084640.21712.9c,0
3,Small heat-shock proteins regulate membrane lipid polymorphism,https://doi.org/10.1073/pnas.192468399,0
3,Functional analysis of human promoter polymorphisms,https://doi.org/10.1093/hmg/ddg246,0
3,Extensive polymorphism in the mitochondrial DNA of apes.,https://doi.org/10.1073/pnas.78.10.6319,0
3,"ACE2 receptor polymorphism: Susceptibility to SARS-CoV-2, hypertension, multi-organ failure, and COVID-19 disease outcome",https://doi.org/10.1016/j.jmii.2020.04.015,0
3,Population studies of polymorphisms of the serotonin transporter protein gene.,,0
3,Interleukin-6 gene polymorphism and insulin sensitivity.,https://doi.org/10.2337/diabetes.49.3.517,0
3,Glutathione S-Transferase Polymorphisms and Colorectal Cancer: A HuGE Review,https://doi.org/10.1093/oxfordjournals.aje.a010124,0
3,Polymorphisms in the DNA repair genes XRCC1 and ERCC2 and biomarkers of DNA damage in human blood mononuclear cells,https://doi.org/10.1093/carcin/21.5.965,0
3,Absence of Polymorphism at the ZFY Locus on the Human Y Chromosome,https://doi.org/10.1126/science.7761836,0
3,Possible association of fibromyalgia with a polymorphism in the serotonin transporter gene regulatory region,https://doi.org/10.1002/1529-0131(199911)42:11<2482::aid-anr27>3.0.co;2-b,0
3,Association Between an Aggrecan Gene Polymorphism and Lumbar Disc Degeneration,https://doi.org/10.1097/00007632-199912010-00006,0
3,Association of early-onset Alzheimer's disease with an interleukin-1? gene polymorphism,https://doi.org/10.1002/1531-8249(200003)47:3<361::aid-ana12>3.0.co;2-n,0
3,Enzyme Polymorphism in Mango,https://doi.org/10.21273/jashs.115.5.844,0
3,<i>ACE</i> Gene Polymorphism in Cardiovascular Disease,https://doi.org/10.1161/01.atv.20.2.484,0
3,A polymorphism in the CYP17 gene increases the risk of breast cancer.,,0
3,Trophic radiation through polymorphism in cichlid fishes,https://doi.org/10.1073/pnas.72.11.4669,0
3,Tetranucleotide repeat polymorphism at the human tyrosine hydroxylase gene (TH),https://doi.org/10.1093/nar/19.13.3753,0
3,"Isostructurality, Polymorphism and Mechanical Properties of Some Hexahalogenated Benzenes: The Nature of Halogen⋅⋅⋅Halogen Interactions",https://doi.org/10.1002/chem.200500983,0
3,A MODEL OF ECOLOGICAL AND EVOLUTIONARY CONSEQUENCES OF COLOR POLYMORPHISM,https://doi.org/10.1890/07-0572.1,0
3,"Polymorphism in Molecular Solids: An Extraordinary System of Red, Orange, and Yellow Crystals",https://doi.org/10.1021/ar100040r,0
3,Polymorphism of POP and SOS. I. occurrence and polymorphic transformation,https://doi.org/10.1007/bf02669949,0
3,Relevance of Different UGT1A1 Polymorphisms in Irinotecan-Induced Toxicity,https://doi.org/10.1158/1078-0432.ccr-03-0548,0
3,DNA Extraction Strategies for Amplified Fragment Length Polymorphism Analysis,https://doi.org/10.1520/jfs13711j,0
3,Estimation of Population Parameters and Recombination Rates From Single Nucleotide Polymorphisms,https://doi.org/10.1093/genetics/154.2.931,0
3,Polymorphism of Natural Populations of Cepaea nemoralis,https://doi.org/10.1101/sqb.1959.024.01.009,0
3,D2 dopamine receptor gene (DRD2) Taql A polymorphism: reduced dopamine D2 receptor binding in the human striatum associated with the A1 allele,https://doi.org/10.1097/00008571-199712000-00006,0
3,"Implications of the polymorphism of HLA-G on its function, regulation, evolution and disease association",https://doi.org/10.1007/s00018-010-0580-7,0
3,Defining “mutation” and “polymorphism” in the era of personal genomics,https://doi.org/10.1186/s12920-015-0115-z,0
3,High Pressure Polymorphism in Cesium,https://doi.org/10.1126/science.146.3649.1297,0
3,A genetic association between juvenile rheumatoid arthritis and a novel interleukin‐1α polymorphism,https://doi.org/10.1002/art.1780380210,0
3,Low Physical Activity Accentuates the Effect of the <i>FTO</i> rs9939609 Polymorphism on Body Fat Accumulation,https://doi.org/10.2337/db07-0910,0
3,Thermochemistry and Conformational Polymorphism of a Hexamorphic Crystal System,https://doi.org/10.1021/ja9930622,0
3,NAD(P)H Oxidase and Multidrug Resistance Protein Genetic Polymorphisms Are Associated With Doxorubicin-Induced Cardiotoxicity,https://doi.org/10.1161/circulationaha.105.576850,0
3,NMR studies of organic polymorphs &amp; solvates,https://doi.org/10.1039/b516057j,0
3,β1-adrenergic receptor polymorphisms and antihypertensive response to metoprolol,https://doi.org/10.1016/s0009-9236(03)00068-7,0
3,TNF-? gene polymorphism: Clinical and biological implications,https://doi.org/10.1002/1097-0029(20000801)50:3<216::aid-jemt5>3.0.co;2-q,0
3,Crystal Gazing: Structure Prediction and Polymorphism,https://doi.org/10.1126/science.278.5337.404,0
3,Pain perception is altered by a nucleotide polymorphism in <i>SCN9A</i>,https://doi.org/10.1073/pnas.0913181107,0
3,The CYP2C19 Enzyme Polymorphism,https://doi.org/10.1159/000028398,0
3,Association of ABCB1/MDR1 and OPRM1 Gene Polymorphisms With Morphine Pain Relief,https://doi.org/10.1038/sj.clpt.6100385,0
3,The Ile164 beta2-adrenergic receptor polymorphism adversely affects the outcome of congestive heart failure.,https://doi.org/10.1172/jci4059,0
3,Lipid Polymorphisms and Membrane Shape,https://doi.org/10.1101/cshperspect.a004747,0
3,"FcγR polymorphisms: Implications for function, disease susceptibility and immunotherapy",https://doi.org/10.1034/j.1399-0039.2003.00037.x,0
3,Impact of Apolipoprotein E (ApoE) Polymorphism on Brain ApoE Levels,https://doi.org/10.1523/jneurosci.1972-08.2008,0
3,Mephenytoin hydroxylation deficiency in Caucasians: Frequency of a new oxidative drug metabolism polymorphism,https://doi.org/10.1038/clpt.1984.256,0
3,Electrochemically-induced reversible transition from the tunneled to layered polymorphs of manganese dioxide,https://doi.org/10.1038/srep06066,0
3,Mutations and Polymorphisms in the familial early-onset breast cancer (BRCA1) gene,https://doi.org/10.1002/humu.1380080102,0
3,Cytokine production by normal human monocytes: inter-subject variation and relationship to an IL-1 receptor antagonist (IL-1Ra) gene polymorphism,https://doi.org/10.1111/j.1365-2249.1995.tb05549.x,0
3,Quantification of Inbreeding Due to Distant Ancestors and Its Detection Using Dense Single Nucleotide Polymorphism Data,https://doi.org/10.1534/genetics.111.130922,0
3,A critical review of the role of Fc gamma receptor polymorphisms in the response to monoclonal antibodies in cancer,https://doi.org/10.1186/1756-8722-6-1,0
3,The Prisoner's Dilemma and polymorphism in yeast <i>SUC</i> genes,https://doi.org/10.1098/rsbl.2003.0083,0
3,Association of a Common Polymorphism in the Factor XIII Gene with Myocardial Infarction,https://doi.org/10.1055/s-0037-1614250,0
3,ESTIMATION OF THE MATING SYSTEM IN OPEN-POLLINATED MAIZE POPULATIONS USING ISOZYME POLYMORPHISMS,https://doi.org/10.1093/genetics/66.1.133,0
3,Common Polymorphisms in the Glucocorticoid Receptor Gene Are Associated with Adrenocortical Responses to Psychosocial Stress,https://doi.org/10.1210/jc.2003-031148,0
3,Polymorphism Control of Poly(vinylidene fluoride) through Electrospinning,https://doi.org/10.1002/marc.200700544,0
3,Physical and structural basis for polymorphism in amyloid fibrils,https://doi.org/10.1002/pro.2544,0
3,A genomic polymorphism within the tumor necrosis factor locus influences plasma tumor necrosis factor-alpha concentrations and outcome of patients with severe sepsis,https://doi.org/10.1097/00003246-199603000-00004,0
3,Association of the T-G Polymorphism in Adiponectin (Exon 2) With Obesity and Insulin Sensitivity,https://doi.org/10.2337/diabetes.51.1.37,0
3,Association of a tumor necrosis factor promoter polymorphism with susceptibility to alcoholic steatohepatitis,https://doi.org/10.1002/hep.510260119,0
3,"Individual diet specialization, niche width and population dynamics: implications for trophic polymorphisms",https://doi.org/10.1111/j.0021-8790.2004.00868.x,0
3,Single nucleotide polymorphisms as tools in human genetics,https://doi.org/10.1093/hmg/9.16.2403,0
3,Meta-analysis of serotonin transporter polymorphisms and affective disorders,https://doi.org/10.1097/00041444-200409000-00001,0
3,Association of IL-10 polymorphism with severity of illness in community acquired pneumonia,https://doi.org/10.1136/thorax.58.2.154,0
3,Lack of polymorphism on the Drosophila fourth chromosome resulting from selection.,https://doi.org/10.1093/genetics/129.4.1111,0
3,Genetic Polymorphism in the 5'-Flanking Region of HumanCYP1A2 Gene: Effect on the CYP1A2 Inducibility in Humans,https://doi.org/10.1093/oxfordjournals.jbchem.a022352,0
3,CYP2D6 polymorphism and clinical effect of the antidepressant venlafaxine,https://doi.org/10.1111/j.1365-2710.2006.00763.x,0
